"Type","Op","Num_Proc","Size","Time"
mpi_np,creation,1,33554432,4.049665109
mpi_np,add,1,33554432,0.145823026
mpi_np,sub,1,33554432,0.147570583
mpi_np,mul,1,33554432,0.145323175
mpi_np,div,1,33554432,0.194399419
mpi_np,max,1,33554432,0.041648692
mpi_np,mean,1,33554432,0.058089264
mpi_np,sum,1,33554432,0.057922131
mpi_np,std,1,33554432,0.410004345
mpi_np,slice,1,33554432,0.170617349
mpi_np,iterate,1,33554432,2.757804229
mpi_np,reshape,1,33554432,175.693112338
mpi_np,creation,2,33554432,3.993071789
mpi_np,add,2,33554432,0.074371727
mpi_np,sub,2,33554432,0.074555266
mpi_np,mul,2,33554432,0.073832478
mpi_np,div,2,33554432,0.098628117
mpi_np,max,2,33554432,0.021222634
mpi_np,mean,2,33554432,0.029345812
mpi_np,sum,2,33554432,0.029166663
mpi_np,std,2,33554432,0.207340412
mpi_np,slice,2,33554432,0.145190960
mpi_np,iterate,2,33554432,1.377021707
mpi_np,reshape,2,33554432,97.871549171
mpi_np,creation,4,33554432,4.127910491
mpi_np,add,4,33554432,0.037740673
mpi_np,sub,4,33554432,0.036970992
mpi_np,mul,4,33554432,0.036686399
mpi_np,div,4,33554432,0.048733630
mpi_np,max,4,33554432,0.011127504
mpi_np,mean,4,33554432,0.015093540
mpi_np,sum,4,33554432,0.015404265
mpi_np,std,4,33554432,0.108899085
mpi_np,slice,4,33554432,0.121384986
mpi_np,iterate,4,33554432,0.690714123
mpi_np,reshape,4,33554432,49.365798805
mpi_np,creation,8,33554432,4.150450086
mpi_np,add,8,33554432,0.019572543
mpi_np,sub,8,33554432,0.019098039
mpi_np,mul,8,33554432,0.018895047
mpi_np,div,8,33554432,0.024934138
mpi_np,max,8,33554432,0.005928159
mpi_np,mean,8,33554432,0.007728912
mpi_np,sum,8,33554432,0.007546308
mpi_np,std,8,33554432,0.055560991
mpi_np,slice,8,33554432,0.115347559
mpi_np,iterate,8,33554432,0.338488077
mpi_np,reshape,8,33554432,25.579446986
mpi_np,creation,16,33554432,4.157175662
mpi_np,add,16,33554432,0.010050854
mpi_np,sub,16,33554432,0.006421557
mpi_np,mul,16,33554432,0.006340680
mpi_np,div,16,33554432,0.008652294
mpi_np,max,16,33554432,0.003392865
mpi_np,mean,16,33554432,0.005131768
mpi_np,sum,16,33554432,0.003922364
mpi_np,std,16,33554432,0.027323858
mpi_np,slice,16,33554432,0.175893970
mpi_np,iterate,16,33554432,0.172592551
mpi_np,reshape,16,33554432,13.436950742
mpi_np,creation,32,33554432,4.297464593
mpi_np,add,32,33554432,0.005882201
mpi_np,sub,32,33554432,0.003454956
mpi_np,mul,32,33554432,0.003357107
mpi_np,div,32,33554432,0.004513102
mpi_np,max,32,33554432,0.004836162
mpi_np,mean,32,33554432,0.004159598
mpi_np,sum,32,33554432,0.004281332
mpi_np,std,32,33554432,0.028733909
mpi_np,slice,32,33554432,0.251259057
mpi_np,iterate,32,33554432,0.084557513
mpi_np,reshape,32,33554432,6.757360440
mpi_np,creation,64,33554432,4.374930836
mpi_np,add,64,33554432,0.003439727
mpi_np,sub,64,33554432,0.001681231
mpi_np,mul,64,33554432,0.001682837
mpi_np,div,64,33554432,0.002223819
mpi_np,max,64,33554432,0.001336676
mpi_np,mean,64,33554432,0.001079806
mpi_np,sum,64,33554432,0.000843016
mpi_np,std,64,33554432,0.008057481
mpi_np,slice,64,33554432,0.431058683
mpi_np,iterate,64,33554432,0.048050077
mpi_np,reshape,64,33554432,3.395508203
mpi_np,creation,128,33554432,4.516743124
mpi_np,add,128,33554432,0.000914935
mpi_np,sub,128,33554432,0.000777199
mpi_np,mul,128,33554432,0.000623667
mpi_np,div,128,33554432,0.001076174
mpi_np,max,128,33554432,0.001395195
mpi_np,mean,128,33554432,0.001104739
mpi_np,sum,128,33554432,0.000560909
mpi_np,std,128,33554432,0.005394468
mpi_np,slice,128,33554432,0.761573096
mpi_np,iterate,128,33554432,0.021515194
mpi_np,reshape,128,33554432,1.700784852
mpi_np,creation,256,33554432,4.742870528
mpi_np,add,256,33554432,0.001139201
mpi_np,sub,256,33554432,0.000388534
mpi_np,mul,256,33554432,0.000308666
mpi_np,div,256,33554432,0.000540680
mpi_np,max,256,33554432,0.003048239
mpi_np,mean,256,33554432,0.002492578
mpi_np,sum,256,33554432,0.000896707
mpi_np,std,256,33554432,0.003815443
mpi_np,slice,256,33554432,1.521798538
mpi_np,iterate,256,33554432,0.010674370
mpi_np,reshape,256,33554432,0.867013966
mpi_np,creation,512,33554432,5.880229833
mpi_np,add,512,33554432,0.000638498
mpi_np,sub,512,33554432,0.000214749
mpi_np,mul,512,33554432,0.000166231
mpi_np,div,512,33554432,0.000285133
mpi_np,max,512,33554432,0.132162006
mpi_np,mean,512,33554432,0.004301630
mpi_np,sum,512,33554432,0.001498102
mpi_np,std,512,33554432,0.005794910
mpi_np,slice,512,33554432,3.387582887
mpi_np,iterate,512,33554432,0.005464598
mpi_np,reshape,512,33554432,0.459776052
