"Type","Op","Num_Proc","Size","Time"
mpi_np,local_getting,32,33554432,0.000000607
mpi_np,global_getting,32,33554432,0.001981599
mpi_np,empty,64,33554432,0.001359736
mpi_np,arange,64,33554432,0.002681523
mpi_np,local_slicing,64,33554432,0.000000929
mpi_np,local_setting,64,33554432,0.000000528
mpi_np,global_setting,64,33554432,0.000008916
mpi_np,local_getting,64,33554432,0.000000579
mpi_np,global_getting,64,33554432,0.003372997
mpi_np,empty,128,33554432,0.001181683
mpi_np,arange,128,33554432,0.001493115
mpi_np,local_slicing,128,33554432,0.000000873
mpi_np,local_setting,128,33554432,0.000000554
mpi_np,global_setting,128,33554432,0.000009042
mpi_np,local_getting,128,33554432,0.000000556
